scenario_id,c_timestep,money_distribution_timestep,income_distribution_rule_timestep,growth_rule_timestep,spending_label_timestep,topology_label_timestep,event_large_event_rate_timestep,mean_event_fraction_timestep,propagated_share_total_timestep,event_occupancy_timestep,c_period,money_distribution_period,income_distribution_rule_period,growth_rule_period,spending_label_period,topology_label_period,event_large_event_rate_period,mean_event_fraction_period,propagated_share_total_period,event_occupancy_period
c-0p50__money-uniform__income-uniform__growth-random__spend-high_both__topo-ba_k12,0.5,uniform,uniform,random,high_both,ba_k12,0.0,0.008793738489871,0.0523560209424083,0.0238723292007385,0.5,uniform,uniform,random,high_both,ba_k12,0.002840909090909,0.0357954545454545,0.1832010582010582,0.9777777777777776
c-0p50__money-uniform__income-uniform__growth-random__spend-high_both__topo-ba_k24,0.5,uniform,uniform,random,high_both,ba_k24,0.0,0.0090494791666666,0.079136690647482,0.017391304347826,0.5,uniform,uniform,random,high_both,ba_k24,0.0,0.0300639134709931,0.2207686017988552,0.9416666666666668
c-0p50__money-uniform__income-uniform__growth-random__spend-high_both__topo-sw_k6,0.5,uniform,uniform,random,high_both,sw_k6,0.0,0.0086805555555555,0.04,0.0063906270802822,0.5,uniform,uniform,random,high_both,sw_k6,0.0,0.0143608414239482,0.1605633802816901,0.5722222222222222
c-0p50__money-uniform__income-uniform__growth-random__spend-high_both__topo-sw_k12,0.5,uniform,uniform,random,high_both,sw_k12,0.0,0.0086419753086419,0.0357142857142857,0.0064818149081742,0.5,uniform,uniform,random,high_both,sw_k12,0.0,0.0153070175438596,0.2091690544412607,0.5277777777777778
c-0p50__money-uniform__income-uniform__growth-random__spend-high_both__topo-sw_k24,0.5,uniform,uniform,random,high_both,sw_k24,0.0,0.0083333333333333,0.0,0.0061577934573444,0.5,uniform,uniform,random,high_both,sw_k24,0.0,0.0140931372549019,0.2391304347826087,0.3777777777777777
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-complete,0.5,uniform,uniform,preferential_debt,low,complete,0.0,0.0087719298245614,0.05,0.0153721682847896,0.5,uniform,uniform,preferential_debt,low,complete,0.0,0.0125333333333333,0.1702127659574468,0.3472222222222222
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-er_k6,0.5,uniform,uniform,preferential_debt,low,er_k6,0.0,0.0087121212121212,0.0434782608695652,0.0172549019607843,0.5,uniform,uniform,preferential_debt,low,er_k6,0.0,0.0127098321342925,0.080188679245283,0.3861111111111111
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-er_k12,0.5,uniform,uniform,preferential_debt,low,er_k12,0.0,0.0083333333333333,0.0,0.0134600158353127,0.5,uniform,uniform,preferential_debt,low,er_k12,0.0,0.0129629629629629,0.0714285714285714,0.4
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-er_k24,0.5,uniform,uniform,preferential_debt,low,er_k24,0.0,0.0083333333333333,0.0,0.0210016155088853,0.5,uniform,uniform,preferential_debt,low,er_k24,0.0,0.0124172185430463,0.1066666666666666,0.4194444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-ba_k6,0.5,uniform,uniform,preferential_debt,low,ba_k6,0.0,0.0083333333333333,0.0,0.0231629392971246,0.5,uniform,uniform,preferential_debt,low,ba_k6,0.0,0.0119117647058823,0.0699588477366255,0.4722222222222222
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-ba_k12,0.5,uniform,uniform,preferential_debt,low,ba_k12,0.0,0.0086021505376344,0.03125,0.024428684003152,0.5,uniform,uniform,preferential_debt,low,ba_k12,0.0,0.0133870967741935,0.072289156626506,0.4305555555555556
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-ba_k24,0.5,uniform,uniform,preferential_debt,low,ba_k24,0.0,0.0090277777777777,0.0769230769230769,0.0192,0.5,uniform,uniform,preferential_debt,low,ba_k24,0.0,0.0123945147679324,0.0638297872340425,0.4388888888888889
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-sw_k6,0.5,uniform,uniform,preferential_debt,low,sw_k6,0.0,0.0083333333333333,0.0,0.0129764801297648,0.5,uniform,uniform,preferential_debt,low,sw_k6,0.0,0.0108974358974358,0.0294117647058823,0.2888888888888888
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-sw_k12,0.5,uniform,uniform,preferential_debt,low,sw_k12,0.0,0.0083333333333333,0.0,0.0129770992366412,0.5,uniform,uniform,preferential_debt,low,sw_k12,0.0,0.0112745098039215,0.0434782608695652,0.3777777777777777
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,0.5,uniform,uniform,preferential_debt,low,sw_k24,0.0,0.0083333333333333,0.0,0.0171740827478532,0.5,uniform,uniform,preferential_debt,low,sw_k24,0.0,0.0126344086021505,0.1170212765957446,0.3444444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,0.5,uniform,uniform,preferential_debt,baseline,complete,0.0,0.0095959595959595,0.1052631578947368,0.0133333333333333,0.5,uniform,uniform,preferential_debt,baseline,complete,0.0,0.0185540069686411,0.1815336463223787,0.7972222222222223
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k6,0.5,uniform,uniform,preferential_debt,baseline,er_k6,0.0,0.0084935897435897,0.0188679245283018,0.0232870577698163,0.5,uniform,uniform,preferential_debt,baseline,er_k6,0.0,0.0160583941605839,0.1193181818181818,0.7611111111111111
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k12,0.5,uniform,uniform,preferential_debt,baseline,er_k12,0.0,0.0087837837837837,0.0512820512820512,0.0151763740771123,0.5,uniform,uniform,preferential_debt,baseline,er_k12,0.0,0.0170481220657277,0.1015490533562822,0.7888888888888889
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,0.5,uniform,uniform,preferential_debt,baseline,er_k24,0.0,0.0092261904761904,0.0967741935483871,0.0127970749542961,0.5,uniform,uniform,preferential_debt,baseline,er_k24,0.0,0.0183393070489844,0.1579804560260586,0.775
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k6,0.5,uniform,uniform,preferential_debt,baseline,ba_k6,0.0,0.0083333333333333,0.0,0.0249125874125874,0.5,uniform,uniform,preferential_debt,baseline,ba_k6,0.0,0.0180800942285041,0.0814332247557003,0.7861111111111111
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k12,0.5,uniform,uniform,preferential_debt,baseline,ba_k12,0.0,0.0088050314465408,0.0535714285714285,0.0221571906354515,0.5,uniform,uniform,preferential_debt,baseline,ba_k12,0.0,0.0171585648148148,0.1163575042158516,0.8
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k24,0.5,uniform,uniform,preferential_debt,baseline,ba_k24,0.0,0.008695652173913,0.0416666666666666,0.0191268191268191,0.5,uniform,uniform,preferential_debt,baseline,ba_k24,0.0,0.0180457746478873,0.1447154471544715,0.7888888888888889
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,0.5,uniform,uniform,preferential_debt,baseline,sw_k6,0.0,0.0088888888888888,0.0625,0.0126475548060708,0.5,uniform,uniform,preferential_debt,baseline,sw_k6,0.0,0.0156207827260458,0.1144708423326133,0.6861111111111111
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,0.5,uniform,uniform,preferential_debt,baseline,sw_k12,0.0,0.0083333333333333,0.0,0.0089935760171306,0.5,uniform,uniform,preferential_debt,baseline,sw_k12,0.0,0.0163997627520759,0.0958408679927667,0.7805555555555556
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k24,0.5,uniform,uniform,preferential_debt,baseline,sw_k24,0.0,0.0090686274509803,0.081081081081081,0.0145797598627787,0.5,uniform,uniform,preferential_debt,baseline,sw_k24,0.0,0.0175667828106852,0.1239669421487603,0.7972222222222223
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,0.5,uniform,uniform,preferential_debt,high_income,complete,0.0,0.009423676012461,0.1074380165289256,0.0203344735841885,0.5,uniform,uniform,preferential_debt,high_income,complete,0.0056022408963585,0.0463352007469654,0.1823677581863979,0.9916666666666668
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k6,0.5,uniform,uniform,preferential_debt,high_income,er_k6,0.0,0.0090214067278287,0.0762711864406779,0.0197499547019387,0.5,uniform,uniform,preferential_debt,high_income,er_k6,0.0084985835694051,0.0391643059490084,0.1380349608197709,0.9805555555555556
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k12,0.5,uniform,uniform,preferential_debt,high_income,er_k12,0.0,0.0091194968553459,0.0862068965517241,0.0205625606207565,0.5,uniform,uniform,preferential_debt,high_income,er_k12,0.0111731843575419,0.0420158286778398,0.1318559556786703,0.9944444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-er_k24,0.5,uniform,uniform,preferential_debt,high_income,er_k24,0.0,0.0087121212121212,0.0434782608695652,0.0216237468055828,0.5,uniform,uniform,preferential_debt,high_income,er_k24,0.0027932960893854,0.0439711359404096,0.1551085230280571,0.9944444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k6,0.5,uniform,uniform,preferential_debt,high_income,ba_k6,0.0,0.0087855297157622,0.0441176470588235,0.0252792475014697,0.5,uniform,uniform,preferential_debt,high_income,ba_k6,0.0027855153203342,0.0437558031569173,0.1156498673740053,0.9972222222222222
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,0.5,uniform,uniform,preferential_debt,high_income,ba_k12,0.0,0.0088319088319088,0.0483870967741935,0.0226568551510457,0.5,uniform,uniform,preferential_debt,high_income,ba_k12,0.0,0.0429236499068901,0.1328633405639913,0.9944444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0.5,uniform,uniform,preferential_debt,high_income,ba_k24,0.0,0.009322033898305,0.106060606060606,0.0234779148428173,0.5,uniform,uniform,preferential_debt,high_income,ba_k24,0.0056179775280898,0.0438436329588015,0.1446876668446342,0.9888888888888888
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k6,0.5,uniform,uniform,preferential_debt,high_income,sw_k6,0.0,0.0084951456310679,0.019047619047619,0.0182365439093484,0.5,uniform,uniform,preferential_debt,high_income,sw_k6,0.0028169014084507,0.0378638497652582,0.1122132672039677,0.9861111111111112
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k12,0.5,uniform,uniform,preferential_debt,high_income,sw_k12,0.0,0.0089798850574712,0.072,0.0209461899602744,0.5,uniform,uniform,preferential_debt,high_income,sw_k12,0.0028011204481792,0.0413398692810457,0.1270468661773009,0.9916666666666668
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,0.5,uniform,uniform,preferential_debt,high_income,sw_k24,0.0,0.0090544871794871,0.0707964601769911,0.0197681049230184,0.5,uniform,uniform,preferential_debt,high_income,sw_k24,0.0,0.0445530726256983,0.1421107628004179,0.9944444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,0.5,uniform,uniform,preferential_debt,high_wealth,complete,0.0,0.0099415204678362,0.1617647058823529,0.0153556034482758,0.5,uniform,uniform,preferential_debt,high_wealth,complete,0.0,0.0295821462488129,0.2142857142857142,0.975
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k6,0.5,uniform,uniform,preferential_debt,high_wealth,er_k6,0.0,0.0087899543378995,0.0389610389610389,0.0199508062312107,0.5,uniform,uniform,preferential_debt,high_wealth,er_k6,0.0,0.0247489959839357,0.1338742393509127,0.9222222222222224
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,0.5,uniform,uniform,preferential_debt,high_wealth,er_k12,0.0,0.009051724137931,0.0793650793650793,0.0156672069151809,0.5,uniform,uniform,preferential_debt,high_wealth,er_k12,0.0,0.0257107843137254,0.1477597712106768,0.9444444444444444
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,0.5,uniform,uniform,preferential_debt,high_wealth,er_k24,0.0,0.0088888888888888,0.0625,0.0131386861313868,0.5,uniform,uniform,preferential_debt,high_wealth,er_k24,0.002932551319648,0.0288367546432062,0.1652542372881356,0.9472222222222222
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,0.5,uniform,uniform,preferential_debt,high_wealth,ba_k6,0.0,0.0085910652920962,0.03,0.0280590107029216,0.5,uniform,uniform,preferential_debt,high_wealth,ba_k6,0.0,0.0273844641101278,0.1292639138240574,0.9416666666666668
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,0.5,uniform,uniform,preferential_debt,high_wealth,ba_k12,0.0,0.0086580086580086,0.0375,0.0227406969875959,0.5,uniform,uniform,preferential_debt,high_wealth,ba_k12,0.0,0.0276974951830443,0.1313043478260869,0.9611111111111112
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k24,0.5,uniform,uniform,preferential_debt,high_wealth,ba_k24,0.0,0.009375,0.1111111111111111,0.0196990424076607,0.5,uniform,uniform,preferential_debt,high_wealth,ba_k24,0.0,0.0266522988505747,0.1662174303683737,0.9666666666666668
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k6,0.5,uniform,uniform,preferential_debt,high_wealth,sw_k6,0.0,0.0088141025641025,0.0545454545454545,0.0147895335608646,0.5,uniform,uniform,preferential_debt,high_wealth,sw_k6,0.0,0.0229797979797979,0.1274725274725274,0.9166666666666666
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k12,0.5,uniform,uniform,preferential_debt,high_wealth,sw_k12,0.0,0.0092592592592592,0.1,0.0159979685119349,0.5,uniform,uniform,preferential_debt,high_wealth,sw_k12,0.0,0.0265350877192982,0.1340679522497704,0.95
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.5,uniform,uniform,preferential_debt,high_wealth,sw_k24,0.0,0.0093749999999999,0.1111111111111111,0.014917421417155,0.5,uniform,uniform,preferential_debt,high_wealth,sw_k24,0.0,0.0288255360623781,0.1530008453085376,0.95
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.5,uniform,uniform,preferential_debt,high_both,complete,0.0,0.0097928436911487,0.1442307692307692,0.0230438744955083,0.5,uniform,uniform,preferential_debt,high_both,complete,0.2479108635097493,0.0806638811513463,0.2005755395683453,0.9972222222222222
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,0.5,uniform,uniform,preferential_debt,high_both,er_k6,0.0,0.0088675213675213,0.0602409638554216,0.0184899845916795,0.5,uniform,uniform,preferential_debt,high_both,er_k6,0.1305555555555555,0.0697453703703703,0.1470295386657816,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,0.5,uniform,uniform,preferential_debt,high_both,er_k12,0.0,0.009090909090909,0.0722222222222222,0.0207416719044626,0.5,uniform,uniform,preferential_debt,high_both,er_k12,0.1722222222222222,0.0730787037037037,0.1523598352866645,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,0.5,uniform,uniform,preferential_debt,high_both,er_k24,0.0,0.0089962121212121,0.0736842105263157,0.0210124164278892,0.5,uniform,uniform,preferential_debt,high_both,er_k24,0.2166666666666666,0.0771296296296296,0.1668667466986794,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k6,0.5,uniform,uniform,preferential_debt,high_both,ba_k6,0.0,0.008782679738562,0.0511627906976744,0.0261437908496732,0.5,uniform,uniform,preferential_debt,high_both,ba_k6,0.1916666666666666,0.0771296296296296,0.1224489795918367,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,0.5,uniform,uniform,preferential_debt,high_both,ba_k12,0.0,0.009217877094972,0.0757575757575757,0.0228199898011218,0.5,uniform,uniform,preferential_debt,high_both,ba_k12,0.1583333333333333,0.0735185185185185,0.1353904282115869,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k24,0.5,uniform,uniform,preferential_debt,high_both,ba_k24,0.0,0.0090600775193798,0.0802139037433155,0.019450412755852,0.5,uniform,uniform,preferential_debt,high_both,ba_k24,0.1777777777777777,0.075949074074074,0.1621456872904602,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,0.5,uniform,uniform,preferential_debt,high_both,sw_k6,0.0,0.0089793281653746,0.0647482014388489,0.0151604183805382,0.5,uniform,uniform,preferential_debt,high_both,sw_k6,0.1166666666666666,0.0666666666666666,0.1361111111111111,1.0
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,0.5,uniform,uniform,preferential_debt,high_both,sw_k12,0.0,0.0091397849462365,0.0823529411764705,0.0190137389597644,0.5,uniform,uniform,preferential_debt,high_both,sw_k12,0.1504178272980501,0.0740947075208913,0.1406641604010025,0.9972222222222222
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,0.5,uniform,uniform,preferential_debt,high_both,sw_k24,0.0,0.009471766848816,0.1201923076923077,0.0228864432216108,0.5,uniform,uniform,preferential_debt,high_both,sw_k24,0.1944444444444444,0.0772222222222222,0.1543764988009592,1.0
c-0p50__money-uniform__income-biased__growth-random__spend-low__topo-complete,0.5,uniform,biased,random,low,complete,0.0,0.008451536643026,0.0139860139860139,0.1137096774193548,0.5,uniform,biased,random,low,complete,0.0972222222222222,0.0637268518518518,0.0864511442063203,1.0
c-0p50__money-uniform__income-biased__growth-random__spend-low__topo-er_k6,0.5,uniform,biased,random,low,er_k6,0.0,0.0084379358437935,0.012396694214876,0.1925866236905721,0.5,uniform,biased,random,low,er_k6,0.1638888888888889,0.0683333333333333,0.0857046070460704,1.0
