seed,ended_by_default,macro_periods_completed,settlements_completed,checks_completed,uncapped_total_drive_steps,total_drive_steps,capped_macro_periods,time_steps_completed,total_credit_issued,failed_credit_events,avalanche_count,active_avalanche_macro_periods,avalanche_active_macro_rate,max_collapse_size,total_collapse_size,collapse_fraction,critical_event,unique_default_nodes,total_default_occurrences,repeat_default_occurrences,repeat_default_share,initial_total_money,final_cash_total,external_reset_cash_flow,final_active_credit,mean_active_credit_after_settlement,final_active_nodes,initial_money_gini,final_net_worth_gini,total_target_recovery,total_actual_recovery,total_creditor_loss,realized_recovery_share,total_income_last_macro,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_macro_periods,default_threshold,drive_rule,fixed_drive_steps,max_drive_steps_per_macro,settlement_mode,settlement_batches,default_check_every_settlements,recovery_rate,wipe_defaulted_assets,default_node_mode,validate_accounting,scenario_id,protocol_id,mechanism_id,run_index
2026086006,True,1000,10000,5000,26270,26270,0,26270,26270,0,4766,994,0.994,9,20669,0.045,False,199,20669,20470,0.99037205476801,4056.0,4056.0,0.0,1.0,358.5254,200,0.47638313609467464,0.9949975345167654,0.0,0.0,23784.0,0.0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,6
2026086007,True,1000,10000,5000,25263,25263,0,25263,25263,0,4852,999,0.999,9,20504,0.045,False,198,20504,20306,0.990343347639485,3913.0,3913.0,0.0,47.0,287.1056,200,0.5201443904932279,0.9930986455405062,0.0,0.0,23166.0,0.0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,7
2026086008,True,1000,10000,5000,22983,22983,0,22983,22983,0,4853,1000,1.0,9,18936,0.045,False,199,18936,18737,0.9894909167722856,3541.0,3541.0,0.0,1.0,237.7227,200,0.5471152216887887,0.994991527817001,0.0,0.0,21206.0,0.0,107,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,8
2026086009,True,1000,10000,5000,28066,28066,0,28066,28066,0,4864,999,0.999,10,23141,0.05,False,198,23141,22943,0.9914437578324187,4346.0,4346.0,0.0,31.0,266.8591,200,0.5118706856879891,0.9904118729866545,0.0,0.0,25882.0,0.0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,9
2026086010,True,1000,10000,5000,22898,22898,0,22898,22898,0,4818,999,0.999,8,18079,0.04,False,198,18079,17881,0.989048066817855,3503.0,3503.0,0.0,21.0,342.5424,200,0.49197116757065373,0.9941378818155868,0.0,0.0,20744.0,0.0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,10
2026086011,True,1000,10000,5000,24134,24134,0,24134,24134,0,4843,1000,1.0,9,19356,0.045,False,199,19356,19157,0.9897189501963215,3703.0,3703.0,0.0,0.0,311.7225,200,0.4992992168512018,0.9949972994869025,0.0,0.0,22048.0,0.0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,2,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q2,high_risk_income_c020,flow_split_b10_check_q2,11
2026086000,True,1000,10000,10000,27911,27911,0,27911,27911,0,9267,999,0.999,7,22947,0.035,False,199,22947,22748,0.9913278424194883,4355.0,4355.0,0.0,4.0,278.2407,200,0.5284741676234215,0.9949977037887487,0.0,0.0,25682.0,0.0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,0
2026086001,True,1000,10000,10000,25260,25260,0,25260,25260,0,9309,1000,1.0,8,20854,0.04,False,199,20854,20655,0.990457466193536,3931.0,3931.0,0.0,2.0,260.8352,200,0.5385919613329944,0.9949974561180361,0.0,0.0,23265.0,0.0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,1
2026086002,True,1000,10000,10000,23768,23768,0,23768,23768,0,9046,999,0.999,7,18668,0.035,False,199,18668,18469,0.9893400471394901,3649.0,3649.0,0.0,0.0,345.7354,200,0.48188133735269956,0.9949972595231571,0.0,0.0,21472.0,0.0,107,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,2
2026086003,True,1000,10000,10000,26954,26954,0,26954,26954,0,9298,999,0.999,7,21548,0.035,False,198,21548,21350,0.9908112121774643,4142.0,4142.0,0.0,30.0,397.3063,200,0.5174915499758572,0.9929164654756157,0.0,0.0,24512.0,0.0,126,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,3
2026086004,True,1000,10000,10000,23523,23523,0,23523,23523,0,9123,996,0.996,7,18687,0.035,False,198,18687,18489,0.9894043987799005,3602.0,3602.0,0.0,24.0,335.0311,200,0.48373681288173254,0.9931121599111605,0.0,0.0,21303.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,4
2026086005,True,1000,10000,10000,25280,25280,0,25280,25280,0,9363,1000,1.0,8,20736,0.04,False,198,20736,20538,0.9904513888888888,3896.0,3896.0,0.0,30.0,296.5615,200,0.5481493839835729,0.992469199178645,0.0,0.0,23215.0,0.0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,5
2026086006,True,1000,10000,10000,26356,26356,0,26356,26356,0,9081,995,0.995,8,20935,0.04,False,198,20935,20737,0.990542154287079,4056.0,4056.0,0.0,32.0,365.7032,200,0.47638313609467464,0.99280325443787,0.0,0.0,23922.0,0.0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,6
2026086007,True,1000,10000,10000,25257,25257,0,25257,25257,0,9282,999,0.999,9,20765,0.045,False,198,20765,20567,0.9904647242956899,3913.0,3913.0,0.0,31.0,259.2878,200,0.5201443904932279,0.9928890876565297,0.0,0.0,23238.0,0.0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,7
2026086008,True,1000,10000,10000,22831,22831,0,22831,22831,0,9324,1000,1.0,8,19068,0.04,False,199,19068,18869,0.9895636668764423,3541.0,3541.0,0.0,0.0,218.4924,200,0.5471152216887887,0.9949971759390004,0.0,0.0,21155.0,0.0,107,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,8
2026086009,True,1000,10000,10000,28169,28169,0,28169,28169,0,9367,999,0.999,9,23215,0.045,False,197,23215,23018,0.9915141072582382,4346.0,4346.0,0.0,97.0,301.9538,200,0.5118706856879891,0.9901219512195123,0.0,0.0,25893.0,0.0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,9
2026086010,True,1000,10000,10000,22871,22871,0,22871,22871,0,8962,998,0.998,10,17801,0.05,False,198,17801,17603,0.9888770293803719,3503.0,3503.0,0.0,21.0,377.8065,200,0.49197116757065373,0.9904581787039681,0.0,0.0,20563.0,0.0,112,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,10
2026086011,True,1000,10000,10000,24167,24167,0,24167,24167,0,9180,1000,1.0,7,19247,0.035,False,198,19247,19049,0.9897126824959734,3703.0,3703.0,0.0,33.0,335.3729,200,0.4992992168512018,0.9904982446664867,0.0,0.0,21935.0,0.0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,settle_and_check,10,1,0.0,True,continue,False,high_risk_income_c020__flow_split_b10_check_q1,high_risk_income_c020,flow_split_b10_check_q1,11
2026086000,True,1000,1000,1000,26299,26299,0,26299,26299,0,1000,1000,1.0,33,19239,0.165,True,197,19239,19042,0.989760382556266,4355.0,4355.000000000001,0.0,51.0,307.665,200,0.5284741676234215,0.9918376878666255,11639.5,574.6697626870517,22704.33023731295,0.04937237533287957,124,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,0
2026086001,True,1000,1000,1000,23974,23974,0,23974,23974,0,1000,1000,1.0,30,17627,0.15,True,195,17627,17432,0.9889374255403642,3931.0,3931.0000000000005,0.0,103.0,307.275,200,0.5385919613329944,0.9884212367569161,10615.5,538.9440067992289,20692.055993200775,0.05076953575424887,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,1
2026086002,True,1000,1000,1000,22510,22510,0,22510,22510,0,998,998,0.998,28,15882,0.14,True,197,15882,15685,0.9875960206523108,3649.0,3649.0000000000005,0.0,23.0,404.765,200,0.48188133735269956,0.9904753078879311,9815.0,533.8592087959039,19096.1407912041,0.05439217613814609,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,2
2026086003,True,1000,1000,1000,25531,25531,0,25531,25531,0,997,997,0.997,33,17987,0.165,True,196,17987,17791,0.9891032412297771,4142.0,4142.0,0.0,53.0,461.002,200,0.5174915499758572,0.9869173967531084,11142.0,586.9973763552233,21697.002623644767,0.05268330428605487,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,3
2026086004,True,1000,1000,1000,22173,22173,0,22173,22173,0,997,997,0.997,27,15597,0.135,True,197,15597,15400,0.9873693659036994,3602.0,3602.0000000000005,0.0,46.0,390.533,200,0.48373681288173254,0.986928818061761,9669.5,636.9442131722291,18702.05578682777,0.06587147351695838,101,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,4
2026086005,True,1000,1000,1000,24058,24058,0,24058,24058,0,999,999,0.999,31,17368,0.155,True,197,17368,17171,0.9886573007830493,3896.0,3895.9999999999995,0.0,28.0,374.547,200,0.5481493839835729,0.9908372985759182,10621.0,636.7925211468292,20605.207478853165,0.059955985420095025,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,5
2026086006,True,1000,1000,1000,24862,24862,0,24862,24862,0,998,998,0.998,29,17391,0.145,True,197,17391,17194,0.9886723017652809,4056.0,4056.0000000000005,0.0,39.0,421.5,200,0.47638313609467464,0.9908007098853593,10826.0,641.0630678057163,21010.93693219428,0.059215136505238894,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,6
2026086007,True,1000,1000,1000,23826,23826,0,23826,23826,0,998,998,0.998,28,17242,0.14,True,197,17242,17045,0.9885744113211924,3913.0,3912.9999999999995,0.0,42.0,343.038,200,0.5201443904932279,0.9931370686850707,10500.5,541.9696338783469,20459.03036612166,0.05161369781232769,105,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,7
2026086008,True,1000,1000,1000,21756,21756,0,21756,21756,0,1000,1000,1.0,29,16108,0.145,True,196,16108,15912,0.9878321331015645,3541.0,3541.0000000000005,0.0,56.0,271.197,200,0.5471152216887887,0.988278229341004,9672.5,601.8058339043444,18743.19416609565,0.062218230437254524,101,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,8
2026086009,True,1000,1000,1000,26566,26566,0,26566,26566,0,996,996,0.996,30,18911,0.15,True,195,18911,18716,0.9896885410607583,4346.0,4346.0,0.0,117.0,401.381,200,0.5118706856879891,0.9877099236348412,11633.0,659.3459832274573,22606.654016772543,0.056678929186577603,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,9
2026086010,True,1000,1000,1000,21841,21841,0,21841,21841,0,1000,1000,1.0,26,15227,0.13,True,195,15227,15032,0.9871938004859788,3503.0,3503.0,0.0,74.0,435.464,200,0.49197116757065373,0.9842606265413076,9491.0,648.267011335742,18333.732988664266,0.06830334120068929,103,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,10
2026086011,True,1000,1000,1000,22914,22914,0,22914,22914,0,999,999,0.999,27,16234,0.135,True,196,16234,16038,0.9879265738573365,3703.0,3702.999999999999,0.0,55.0,393.068,200,0.4992992168512018,0.984916178887594,10032.5,634.836822597395,19430.163177402614,0.06327802866657313,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.5,True,continue,False,high_risk_income_c020__recovery_50pct,high_risk_income_c020,recovery_50pct,11
2026086000,True,1000,1000,1000,26241,26241,0,26241,26241,0,1000,1000,1.0,29,18963,0.145,True,197,18963,18766,0.9896113484153352,4355.0,4355.0,0.0,41.0,345.639,200,0.5284741676234215,0.9892560198312041,20810.699999999983,661.5377695455544,22461.462230454432,0.03178834779923573,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,0
2026086001,True,1000,1000,1000,24008,24008,0,24008,24008,0,1000,1000,1.0,29,17434,0.145,True,197,17434,17237,0.9887002409085694,3931.0,3931.0,0.0,40.0,306.138,200,0.5385919613329944,0.9916536912497695,19064.700000000026,528.8275721723948,20654.172427827594,0.027738572973736487,108,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,1
2026086002,True,1000,1000,1000,22639,22639,0,22639,22639,0,1000,1000,1.0,28,15855,0.14,True,196,15855,15659,0.9876379690949227,3649.0,3649.0,0.0,46.0,419.888,200,0.48188133735269956,0.9854474969765421,17751.599999999977,658.0167974136072,19065.983202586398,0.03706802752504608,103,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,2
2026086003,True,1000,1000,1000,25602,25602,0,25602,25602,0,997,997,0.997,29,17950,0.145,True,194,17950,17756,0.9891922005571031,4142.0,4141.999999999999,0.0,158.0,459.574,200,0.5174915499758572,0.98397575006403,20015.100000000013,596.4326500240384,21642.567349975965,0.029799134154914936,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,3
2026086004,True,1000,1000,1000,22277,22277,0,22277,22277,0,996,996,0.996,27,15492,0.135,True,196,15492,15296,0.9873483088045443,3602.0,3601.999999999999,0.0,56.0,418.023,200,0.48373681288173254,0.9840915567068182,17375.400000000005,584.1470383795316,18721.85296162046,0.03361919946473356,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,4
2026086005,True,1000,1000,1000,23872,23872,0,23872,23872,0,999,999,0.999,30,17396,0.15,True,198,17396,17198,0.9886180731202575,3896.0,3896.0,0.0,28.0,350.37,200,0.5481493839835729,0.9928984777148464,18981.0,566.9972630909391,20523.00273690907,0.029871833048360944,108,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,5
2026086006,True,1000,1000,1000,24940,24940,0,24940,24940,0,998,998,0.998,29,17291,0.145,True,196,17291,17095,0.988664623214389,4056.0,4056.0,0.0,75.0,440.022,200,0.47638313609467464,0.9913586547996287,19459.799999999996,625.6592837741282,20996.340716225874,0.03215137276714706,114,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,6
2026086007,True,1000,1000,1000,23957,23957,0,23957,23957,0,998,998,0.998,32,17062,0.16,True,197,17062,16865,0.9884538741062009,3913.0,3913.0000000000005,0.0,35.0,357.41,200,0.5201443904932279,0.9928510135692119,18913.499999999996,610.46994713711,20404.53005286289,0.03227694224427579,112,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,7
2026086008,True,1000,1000,1000,21711,21711,0,21711,21711,0,1000,1000,1.0,27,16068,0.135,True,198,16068,15870,0.9876773711725167,3541.0,3541.0,0.0,25.0,281.323,200,0.5471152216887887,0.9934612047088489,17395.19999999998,578.3707365814373,18749.629263418567,0.0332488696066408,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,8
2026086009,True,1000,1000,1000,26551,26551,0,26551,26551,0,996,996,0.996,30,18577,0.15,True,195,18577,18382,0.9895031490552834,4346.0,4346.0,0.0,99.0,431.626,200,0.5118706856879891,0.9899136161541469,20757.600000000017,576.1516714922983,22487.848328507705,0.027756179495331726,123,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,9
2026086010,True,1000,1000,1000,21805,21805,0,21805,21805,0,1000,1000,1.0,25,15520,0.125,True,193,15520,15327,0.9875644329896908,3503.0,3503.0,0.0,148.0,372.097,200,0.49197116757065373,0.9796544448211808,17194.5,667.4338592327285,18437.56614076727,0.03881670646036398,101,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,10
2026086011,True,1000,1000,1000,23117,23117,0,23117,23117,0,999,999,0.999,28,16422,0.14,True,193,16422,16229,0.9882474729022044,3703.0,3703.0000000000005,0.0,149.0,436.07,200,0.4992992168512018,0.9783300711171385,18162.9,587.3888096384635,19593.611190361535,0.032340034335841934,110,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.9,True,continue,False,high_risk_income_c020__recovery_90pct,high_risk_income_c020,recovery_90pct,11
2026086000,True,1000,1000,1000,25607,25607,0,25607,25607,0,951,951,0.951,39,4862,0.195,True,196,4862,4666,0.9596873714520774,4355.0,4355.0,0.0,889.0,1215.319,200,0.5284741676234215,0.9392112514351321,0.0,0.0,24718.0,0.0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,0
2026086001,True,1000,1000,1000,23323,23323,0,23323,23323,0,956,956,0.956,35,4490,0.175,True,196,4490,4294,0.9563474387527839,3931.0,3931.0,0.0,796.0,1268.729,200,0.5385919613329944,0.9331684049860087,0.0,0.0,22527.0,0.0,107,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,1
2026086002,True,1000,1000,1000,21826,21826,0,21826,21826,0,884,884,0.884,26,2991,0.13,True,192,2991,2799,0.9358074222668004,3649.0,3649.0,0.0,1478.0,1547.567,200,0.48188133735269956,0.8583351603178955,0.0,0.0,20348.0,0.0,107,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,2
2026086003,True,1000,1000,1000,24628,24628,0,24628,24628,0,830,830,0.83,23,2692,0.115,True,191,2692,2501,0.9290490341753344,4142.0,4142.0,0.0,1923.0,1926.255,200,0.5174915499758572,0.8058860453887011,0.0,0.0,22705.0,0.0,112,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,3
2026086004,True,1000,1000,1000,21496,21496,0,21496,21496,0,860,860,0.86,19,2806,0.095,False,190,2806,2616,0.932287954383464,3602.0,3602.0,0.0,1827.0,1628.546,200,0.48373681288173254,0.7953026096612994,0.0,0.0,19669.0,0.0,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,4
2026086005,True,1000,1000,1000,23118,23118,0,23118,23118,0,934,934,0.934,27,3872,0.135,True,194,3872,3678,0.949896694214876,3896.0,3896.0,0.0,1210.0,1370.177,200,0.5481493839835729,0.8896252566735114,0.0,0.0,21908.0,0.0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,5
2026086006,True,1000,1000,1000,24027,24027,0,24027,24027,0,932,932,0.932,24,3723,0.12,True,193,3723,3530,0.9481600859521891,4056.0,4056.0,0.0,1291.0,1444.549,200,0.47638313609467464,0.8898890532544379,0.0,0.0,22736.0,0.0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,6
2026086007,True,1000,1000,1000,23175,23175,0,23175,23175,0,918,918,0.918,53,4052,0.265,True,196,4052,3856,0.9516288252714709,3913.0,3913.0,0.0,820.0,1309.918,200,0.5201443904932279,0.9280769230769232,0.0,0.0,22355.0,0.0,112,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,7
2026086008,True,1000,1000,1000,21040,21040,0,21040,21040,0,962,962,0.962,38,4323,0.19,True,195,4323,4128,0.9548924358084664,3541.0,3541.0,0.0,919.0,1139.9,200,0.5471152216887887,0.9219782547303024,0.0,0.0,20121.0,0.0,98,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,8
2026086009,True,1000,1000,1000,25495,25495,0,25495,25495,0,914,914,0.914,26,3612,0.13,True,193,3612,3419,0.9465669988925803,4346.0,4346.0,0.0,1536.0,1577.655,200,0.5118706856879891,0.8628762080073633,0.0,0.0,23959.0,0.0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,9
2026086010,True,1000,1000,1000,20822,20822,0,20822,20822,0,893,893,0.893,27,3244,0.135,True,191,3244,3053,0.9411220715166461,3503.0,3503.0,0.0,1421.0,1446.598,200,0.49197116757065373,0.8199528975164145,0.0,0.0,19401.0,0.0,104,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,income,20,500,period_end,1,1,0.0,False,continue,False,high_risk_income_c020__keep_defaulted_assets,high_risk_income_c020,keep_defaulted_assets,10
