seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,sw_rewire_probability,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,run_index,spending_label,topology_label,topology_family,target_mean_degree_requested
2026068415,True,120,7244,1,180,56,180,7244,180,1209,32,32,1513,120,0.26666666666666666,True,2586,2586,1209,0.24224671307037893,0.8436517143593709,0,181,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076415,120,720,12.0,0.10084033613445378,0.500560596810597,1.0954451150103321,0.09128709291752768,15,1,120,1.0,2.5796918767507004,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,1,high_wealth,sw_k12,sw,12
2026068416,True,120,7456,1,180,55,180,7456,180,1145,26,26,1549,114,0.21666666666666667,True,2688,2688,1145,0.24105902777777777,0.8260354662698413,0,181,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076416,120,720,12.0,0.10084033613445378,0.5312899137899135,0.8850612031567836,0.0737551002630653,14,1,120,1.0,2.683193277310924,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,2,high_wealth,sw_k12,sw,12
2026068417,True,120,6716,1,180,49,180,6716,180,738,30,30,1551,119,0.25,True,2411,2411,738,0.24846191068712842,0.8510058067192037,0,163,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076417,120,1440,24.0,0.20168067226890757,0.5658195825913219,1.284523257866513,0.053521802411104706,27,1,120,1.0,2.0028011204481793,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k24,0,high_wealth,sw_k24,sw,24
2026068418,True,120,6858,1,180,53,180,6858,180,894,29,29,1669,118,0.24166666666666667,True,2492,2492,894,0.2797084002140182,0.8659042268592831,0,173,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076418,120,1440,24.0,0.20168067226890757,0.5383101259153231,1.6532795690182993,0.0688866487090958,29,1,120,1.0,1.9683473389355741,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k24,1,high_wealth,sw_k24,sw,24
2026068419,True,120,6804,1,180,52,180,6804,180,958,36,36,1521,115,0.3,True,2460,2460,958,0.2556436314363144,0.8299119241192412,0,172,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076419,120,1440,24.0,0.20168067226890757,0.5609276605560569,1.5652475842498528,0.06521864934374387,30,1,120,1.0,2.0124649859943977,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k24,2,high_wealth,sw_k24,sw,24
2026068411,True,120,6785,1,180,50,180,6785,180,532,29,29,1560,118,0.24166666666666667,True,2447,2447,532,0.27561980656586305,0.8813002315760796,0,168,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026076411,120,360,6.0,0.05042016806722689,0.4844841269841274,0.6454972243679028,0.1075828707279838,8,1,120,1.0,4.115126050420168,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,0,high_wealth,sw_k6,sw,6
2026068412,True,120,6569,1,180,50,180,6569,180,884,27,27,1693,120,0.225,True,2375,2375,884,0.31083859649122814,0.8590280701754387,0,167,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026076412,120,360,6.0,0.05042016806722689,0.4640674603174604,0.6582805886043833,0.10971343143406388,8,1,120,1.0,3.9983193277310924,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,1,high_wealth,sw_k6,sw,6
2026068413,True,120,7256,1,180,53,180,7256,180,727,31,31,1457,118,0.25833333333333336,True,2626,2626,727,0.24491622239147004,0.8411462300076162,0,179,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026076413,120,360,6.0,0.05042016806722689,0.4699404761904764,0.7958224257542215,0.1326370709590369,9,1,120,1.0,3.89187675070028,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,2,high_wealth,sw_k6,sw,6
2026068315,True,120,1622,1,180,12,180,1622,180,755,5,5,188,96,0.041666666666666664,False,2337,2337,755,0.3020931393524462,0.5179325345885037,0,34,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026076315,120,720,12.0,0.10084033613445378,0.18569707984756756,7.404953297174354,0.6170794414311962,44,1,120,1.0,2.141316526610644,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k12,money-normal__income-biased__growth-random__spend-low__topo-ba_k12,0,low,ba_k12,ba,12
2026068316,True,120,1743,1,180,13,180,1743,180,977,5,5,178,96,0.041666666666666664,False,2431,2431,977,0.2794563279857398,0.4964520773344303,0,44,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026076316,120,720,12.0,0.10084033613445378,0.18607190701604787,7.742738533619742,0.6452282111349785,46,1,120,1.0,2.1317927170868347,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k12,money-normal__income-biased__growth-random__spend-low__topo-ba_k12,1,low,ba_k12,ba,12
2026068317,True,120,1677,1,180,13,180,1677,180,969,5,5,195,99,0.041666666666666664,False,2344,2344,969,0.29422639362912406,0.48119311717861213,0,42,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026076317,120,720,12.0,0.10084033613445378,0.18454657367377583,7.66376756780458,0.6386472973170484,49,1,120,1.0,2.145238095238095,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k12,money-normal__income-biased__growth-random__spend-low__topo-ba_k12,2,low,ba_k12,ba,12
2026068318,True,120,1647,1,180,11,180,1647,180,861,5,5,220,99,0.041666666666666664,False,2302,2302,861,0.29830582102519543,0.5317549956559513,0,39,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026076318,120,1440,24.0,0.20168067226890757,0.2987106383673093,11.841311864260085,0.4933879943441702,64,1,120,1.0,1.807983193277311,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k24,money-normal__income-biased__growth-random__spend-low__topo-ba_k24,0,low,ba_k24,ba,24
2026068319,True,120,1865,1,180,12,180,1865,180,1105,4,4,105,65,0.03333333333333333,False,2663,2663,1105,0.2581956440105144,0.5112248091125298,0,43,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026076319,120,1440,24.0,0.20168067226890757,0.27655889930054733,10.596383030701247,0.44151595961255197,66,1,120,1.0,1.8098039215686275,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k24,money-normal__income-biased__growth-random__spend-low__topo-ba_k24,1,low,ba_k24,ba,24
2026068320,True,120,1736,1,180,10,180,1736,180,958,5,5,138,79,0.041666666666666664,False,2491,2491,958,0.25288036932958646,0.4854041215040814,0,42,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026076320,120,1440,24.0,0.20168067226890757,0.2876349319850619,11.206396982676159,0.46693320761150664,69,1,120,1.0,1.8109243697478992,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k24,money-normal__income-biased__growth-random__spend-low__topo-ba_k24,2,low,ba_k24,ba,24
2026068312,True,120,1638,1,180,9,180,1638,180,746,5,5,227,105,0.041666666666666664,False,2293,2293,746,0.2930912923390028,0.5151657217618841,0,33,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076312,120,360,6.0,0.05042016806722689,0.1174737531960533,4.762702314162972,0.793783719027162,31,1,120,1.0,2.6813725490196076,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k6,money-normal__income-biased__growth-random__spend-low__topo-ba_k6,0,low,ba_k6,ba,6
2026068313,True,120,1629,1,180,12,180,1629,180,897,4,4,139,90,0.03333333333333333,False,2284,2284,897,0.2676882661996498,0.5066841798015178,0,38,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076313,120,360,6.0,0.05042016806722689,0.14159127024344412,4.780167361086848,0.7966945601811414,29,1,120,1.0,2.6635854341736693,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k6,money-normal__income-biased__growth-random__spend-low__topo-ba_k6,1,low,ba_k6,ba,6
2026068314,True,120,1769,1,180,14,180,1769,180,840,5,5,207,100,0.041666666666666664,False,2490,2490,840,0.2574765729585007,0.5151472556894243,0,47,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076314,120,360,6.0,0.05042016806722689,0.13405092116333536,5.02825350726605,0.8380422512110083,27,1,120,1.0,2.6182072829131653,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-ba_k6,money-normal__income-biased__growth-random__spend-low__topo-ba_k6,2,low,ba_k6,ba,6
2026068300,True,120,1706,1,180,12,180,1706,180,1336,4,4,81,60,0.03333333333333333,False,2375,2375,1336,0.2625859649122808,0.48090175438596505,0,33,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076300,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-complete,money-normal__income-biased__growth-random__spend-low__topo-complete,0,low,complete,complete,0
2026068301,True,120,1767,1,180,14,180,1767,180,1215,5,5,162,90,0.041666666666666664,False,2430,2430,1215,0.2843347050754459,0.4978875171467765,0,42,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076301,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-complete,money-normal__income-biased__growth-random__spend-low__topo-complete,1,low,complete,complete,0
2026068302,True,120,1748,1,180,12,180,1748,180,1141,5,5,131,85,0.041666666666666664,False,2398,2398,1141,0.30348901862663324,0.5606686127328329,0,42,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076302,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-complete,money-normal__income-biased__growth-random__spend-low__topo-complete,2,low,complete,complete,0
2026068306,True,120,1653,1,180,14,180,1653,180,1115,5,5,115,73,0.041666666666666664,False,2288,2288,1115,0.27738199300699296,0.4817016317016318,0,36,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076306,120,720,12.0,0.10084033613445378,0.10606966777632405,3.521363372331802,0.29344694769431684,22,1,120,1.0,2.1827731092436973,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k12,money-normal__income-biased__growth-random__spend-low__topo-er_k12,0,low,er_k12,er,12
2026068307,True,120,1808,1,180,13,180,1808,180,1106,7,7,138,81,0.058333333333333334,False,2589,2589,1106,0.27427256340929573,0.5108310802111498,0,45,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076307,120,720,12.0,0.10084033613445378,0.10458559915603258,3.1754264805429417,0.2646188733785785,20,1,120,1.0,2.168207282913165,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k12,money-normal__income-biased__growth-random__spend-low__topo-er_k12,1,low,er_k12,er,12
2026068308,True,120,1746,1,180,13,180,1746,180,1286,3,3,110,74,0.025,False,2478,2478,1286,0.2600080710250201,0.4917742803336025,0,39,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076308,120,720,12.0,0.10084033613445378,0.09513092528959396,2.83137187007759,0.23594765583979915,20,1,120,1.0,2.1589635854341735,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k12,money-normal__income-biased__growth-random__spend-low__topo-er_k12,2,low,er_k12,er,12
2026068309,True,120,1890,1,180,13,180,1890,180,1315,5,5,131,71,0.041666666666666664,False,2659,2659,1315,0.2576187789895952,0.5231885420584179,0,47,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076309,120,1440,24.0,0.20168067226890757,0.2036241509211201,4.531372124791048,0.18880717186629367,37,1,120,1.0,1.8044817927170869,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k24,money-normal__income-biased__growth-random__spend-low__topo-er_k24,0,low,er_k24,er,24
2026068310,True,120,1680,1,180,12,180,1680,180,1258,5,5,115,71,0.041666666666666664,False,2388,2388,1258,0.23537828029034058,0.47333193746510327,0,34,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076310,120,1440,24.0,0.20168067226890757,0.20259282664813993,4.447845920592724,0.18532691335803017,34,1,120,1.0,1.8056022408963586,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k24,money-normal__income-biased__growth-random__spend-low__topo-er_k24,1,low,er_k24,er,24
2026068311,True,120,1635,1,180,13,180,1635,180,1085,4,4,115,74,0.03333333333333333,False,2219,2219,1085,0.24342421511191237,0.4866569025086376,0,42,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076311,120,1440,24.0,0.20168067226890757,0.19444194734927078,4.364630568559039,0.1818596070232933,34,1,120,1.0,1.8026610644257703,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k24,money-normal__income-biased__growth-random__spend-low__topo-er_k24,2,low,er_k24,er,24
2026068303,True,120,1661,1,180,7,180,1661,180,1008,6,6,180,96,0.05,False,2344,2344,1008,0.29787400455062585,0.5463666097838453,0,31,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076303,120,360,6.0,0.05042016806722689,0.04212542087542085,2.23606797749979,0.37267799624996495,12,1,120,1.0,2.8753501400560224,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k6,money-normal__income-biased__growth-random__spend-low__topo-er_k6,0,low,er_k6,er,6
2026068304,True,120,1708,1,180,11,180,1708,180,985,4,4,84,55,0.03333333333333333,False,2452,2452,985,0.2464246873300706,0.4793909733550843,0,36,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076304,120,360,6.0,0.05042016806722689,0.05139055389055387,2.187083293643233,0.3645138822738722,13,2,119,0.9916666666666667,2.845748468879077,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k6,money-normal__income-biased__growth-random__spend-low__topo-er_k6,1,low,er_k6,er,6
2026068305,True,120,1726,7,375,12,180,1726,375,961,5,5,135,75,0.041666666666666664,False,2478,2478,961,0.26230831315577086,0.5154089319343558,0,48,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076305,120,360,6.0,0.05042016806722689,0.05927012802012798,2.456284456925405,0.40938074282090087,13,1,120,1.0,2.842997198879552,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-er_k6,money-normal__income-biased__growth-random__spend-low__topo-er_k6,2,low,er_k6,er,6
2026068324,True,120,1554,1,180,12,180,1554,180,931,4,4,164,89,0.03333333333333333,False,2175,2175,931,0.3131072796934866,0.5394674329501916,0,30,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076324,120,720,12.0,0.10084033613445378,0.5316502247752245,1.0,0.08333333333333333,16,1,120,1.0,2.6249299719887955,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-sw_k12,money-normal__income-biased__growth-random__spend-low__topo-sw_k12,0,low,sw_k12,sw,12
2026068325,True,120,1666,1,180,11,180,1666,180,1151,4,4,107,72,0.03333333333333333,False,2321,2321,1151,0.2867190866006033,0.5193271578342669,0,29,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076325,120,720,12.0,0.10084033613445378,0.49948042698042694,1.140175425099138,0.0950146187582615,15,1,120,1.0,2.5473389355742295,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-sw_k12,money-normal__income-biased__growth-random__spend-low__topo-sw_k12,1,low,sw_k12,sw,12
2026068326,True,120,1767,1,180,14,180,1767,180,1161,4,4,137,84,0.03333333333333333,False,2480,2480,1161,0.2781989247311829,0.5215524193548386,0,36,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076326,120,720,12.0,0.10084033613445378,0.5046163096163098,1.0567244989431572,0.08806037491192976,16,1,120,1.0,2.592016806722689,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-sw_k12,money-normal__income-biased__growth-random__spend-low__topo-sw_k12,2,low,sw_k12,sw,12
2026068327,True,120,1743,1,180,14,180,1743,180,1223,5,5,141,82,0.041666666666666664,False,2420,2420,1223,0.2817148760330579,0.5288705234159781,0,41,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076327,120,1440,24.0,0.20168067226890757,0.5706092974390076,1.347837774610382,0.05615990727543258,27,1,120,1.0,2.003361344537815,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-sw_k24,money-normal__income-biased__growth-random__spend-low__topo-sw_k24,0,low,sw_k24,sw,24
2026068328,True,120,1789,1,180,12,180,1789,180,1252,5,5,151,86,0.041666666666666664,False,2519,2519,1252,0.2783148074632791,0.5043635040359931,0,42,120,20.0,normal,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076328,120,1440,24.0,0.20168067226890757,0.5422660605702176,1.6278820596099706,0.06782841915041544,28,1,120,1.0,1.9721288515406163,c-0p30__money-normal__income-biased__growth-random__spend-low__topo-sw_k24,money-normal__income-biased__growth-random__spend-low__topo-sw_k24,1,low,sw_k24,sw,24
