seed,ended_by_default,periods_completed,time_steps_completed,settlements_completed,checks_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,max_period_length_steps_cap,max_uncapped_period_length_steps,capped_periods,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,avalanche_period_count,avalanche_timestep_rate,avalanche_period_occupancy,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,total_default_occurrences,unique_default_nodes,repeat_default_occurrences,repeat_default_share,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,scenario_index,run_index,protocol,spending_label,topology_label,topology_family,target_mean_degree_requested,sw_rewire_probability
2026063182,True,20,1424,1424,1424,1,22,52,180,500,180,0,1424,22,1025,1,1,17,17,12,0.011938202247191,0.6,0.0083333333333333,False,2354,2354,1025,0.3268195978476353,0.2402010761823847,0,196,17,15,2,0.1176470588235294,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1147630229901564,3.678767909685705,0.3065639924738088,23,1,120,1.0,2.1701680672268906,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,2282,0,timestep_settle_check,high_wealth,er_k12,er,12,0.1
2026063183,True,20,1388,1388,1388,1,121,54,180,500,180,0,1388,121,1030,1,1,14,14,12,0.0100864553314121,0.6,0.0083333333333333,False,2412,2412,1030,0.3239704256495301,0.2234590934217799,0,208,14,13,1,0.0714285714285714,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2009925843428765,4.804511768466525,0.2001879903527718,36,1,120,1.0,1.8061624649859944,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,2283,0,timestep_settle_check,high_wealth,er_k24,er,24,0.1
2026063184,True,20,1440,1440,1440,1,62,58,180,500,180,0,1440,62,751,1,1,36,36,15,0.025,0.75,0.0083333333333333,False,2450,2450,751,0.3250816326530612,0.227734693877551,0,188,36,18,18,0.5,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1052131112382971,5.308797729555472,0.8847996215925787,35,1,120,1.0,2.607142857142857,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,2284,0,timestep_settle_check,high_wealth,ba_k6,ba,6,0.1
2026063185,True,20,1458,1458,1458,1,56,58,180,500,180,0,1458,56,645,1,1,30,30,16,0.0205761316872428,0.8,0.0083333333333333,False,2555,2555,645,0.3118232224396609,0.2005903457273321,0,199,30,21,9,0.3,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1830195109994753,7.683315256667094,0.6402762713889245,45,1,120,1.0,2.1295518207282917,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,2285,0,timestep_settle_check,high_wealth,ba_k12,ba,12,0.1
2026063186,True,20,1458,1458,1458,1,171,57,180,500,180,0,1458,171,928,1,1,15,15,10,0.0102880658436214,0.5,0.0083333333333333,False,2620,2620,928,0.3093129770992366,0.2258142493638677,0,209,15,14,1,0.0666666666666666,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2794269333887449,10.660675400742676,0.4441948083642781,71,1,120,1.0,1.8091036414565824,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k24,2286,0,timestep_settle_check,high_wealth,ba_k24,ba,24,0.1
2026063187,True,20,1384,1384,1384,1,16,52,180,500,180,0,1384,16,1285,1,1,13,13,6,0.009393063583815,0.3,0.0083333333333333,False,2448,2448,1285,0.3220383986928106,0.222399237472767,0,161,13,8,5,0.3846153846153846,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4354365079365079,0.7852812659593165,0.1308802109932194,8,1,120,1.0,3.7589635854341736,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k6,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k6,2287,0,timestep_settle_check,high_wealth,sw_k6,sw,6,0.1
2026063188,True,20,1432,1432,1432,1,21,62,180,500,180,0,1432,21,1211,2,2,13,12,9,0.0083798882681564,0.45,0.0166666666666666,False,2426,2426,1211,0.3347142071997802,0.2682673811486673,0,201,13,13,0,0.0,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.4975481462981462,1.1547005383792517,0.0962250448649376,15,1,120,1.0,2.545098039215686,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k12,2288,0,timestep_settle_check,high_wealth,sw_k12,sw,12,0.1
2026063189,True,20,1428,1428,1428,1,17,57,180,500,180,0,1428,17,1307,1,1,14,14,6,0.0098039215686274,0.3,0.0083333333333333,False,2377,2377,1307,0.3257712803253401,0.2311982891600057,0,189,14,9,5,0.3571428571428571,120,20.0,uniform,uniform,preferential_debt,0.04,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5378616971192329,1.688194301613413,0.0703414292338922,29,1,120,1.0,1.965266106442577,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,2289,0,timestep_settle_check,high_wealth,sw_k24,sw,24,0.1
2026063190,True,20,2212,2212,2212,1,175,99,180,500,180,0,2212,175,1325,2,2,26,23,15,0.0103978300180831,0.75,0.0166666666666666,False,2443,2443,1325,0.3099024423522991,0.2496350115977623,0,320,26,26,0,0.0,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026072190.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,2290,0,timestep_settle_check,high_both,complete,complete,0,
2026063191,True,20,2193,2193,2193,1,30,93,180,500,180,0,2193,30,1298,2,2,30,27,14,0.0123119015047879,0.7,0.0166666666666666,False,2347,2347,1298,0.337093452634569,0.248959664820338,0,305,30,28,2,0.0666666666666666,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0499019961519961,2.262005010309806,0.3770008350516343,11,1,120,1.0,2.853361344537815,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,2291,0,timestep_settle_check,high_both,er_k6,er,6,0.1
2026063192,True,20,2166,2166,2166,1,61,98,180,500,180,0,2166,61,1089,2,2,31,29,17,0.0133887349953831,0.85,0.0166666666666666,False,2403,2403,1089,0.3191253988070468,0.2667811069496464,0,333,31,31,0,0.0,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1108073462485227,3.3565855667130946,0.2797154638927578,21,1,120,1.0,2.1710084033613444,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k12,2292,0,timestep_settle_check,high_both,er_k12,er,12,0.1
2026063193,True,20,2260,2260,2260,1,77,107,180,500,180,0,2260,77,1482,1,1,24,24,15,0.0106194690265486,0.75,0.0083333333333333,False,2544,2544,1482,0.3105214884696017,0.2733490566037735,0,373,24,23,1,0.0416666666666666,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2057112344397224,4.353159771935784,0.181381657163991,38,1,120,1.0,1.80406162464986,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k24,2293,0,timestep_settle_check,high_both,er_k24,er,24,0.1
2026063194,True,20,2001,2001,2001,1,3,86,180,500,180,0,2001,3,762,2,2,42,40,18,0.0199900049975012,0.9,0.0166666666666666,False,2300,2300,762,0.3252536231884058,0.2316086956521739,0,269,42,24,18,0.4285714285714285,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1151286926058092,4.73462423711393,0.7891040395189884,33,1,120,1.0,2.683193277310924,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k6,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k6,2294,0,timestep_settle_check,high_both,ba_k6,ba,6,0.1
2026063195,True,20,2067,2067,2067,1,85,91,180,500,180,0,2067,85,729,2,2,51,49,19,0.0237058538945331,0.95,0.0166666666666666,False,2167,2167,729,0.3548954007075835,0.2295839101676664,0,339,51,40,11,0.2156862745098039,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1675020259444035,7.176350047203662,0.5980291706003051,47,1,120,1.0,2.157282913165266,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,2295,0,timestep_settle_check,high_both,ba_k12,ba,12,0.1
2026063196,True,20,2170,2170,2170,1,22,89,180,500,180,0,2170,22,973,2,2,43,41,18,0.0188940092165898,0.9,0.0166666666666666,False,2247,2247,973,0.3242286010977599,0.2522214804925085,0,291,43,37,6,0.1395348837209302,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.263345348587457,9.912113800799505,0.4130047416999793,63,1,120,1.0,1.809243697478992,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k24,2296,0,timestep_settle_check,high_both,ba_k24,ba,24,0.1
2026063197,True,20,2098,2098,2098,1,2,94,180,500,180,0,2098,2,1576,2,2,22,21,14,0.0100095328884652,0.7,0.0166666666666666,False,2394,2394,1576,0.3440824282929546,0.2700779727095517,0,303,22,21,1,0.0454545454545454,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4621626984126986,0.7187952884282609,0.1197992147380434,8,1,120,1.0,4.000840336134454,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k6,2297,0,timestep_settle_check,high_both,sw_k6,sw,6,0.1
2026063198,True,20,2280,2280,2280,1,132,94,180,500,180,0,2280,132,1302,1,1,30,30,17,0.0131578947368421,0.85,0.0083333333333333,False,2486,2486,1302,0.3377648163046394,0.2338361491016358,0,299,30,29,1,0.0333333333333333,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5315565915565913,0.9486832980505138,0.0790569415042094,15,1,120,1.0,2.664285714285714,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,2298,0,timestep_settle_check,high_both,sw_k12,sw,12,0.1
2026063199,True,20,2122,2122,2122,1,9,98,180,500,180,0,2122,9,1588,1,1,21,21,10,0.0098963242224316,0.5,0.0083333333333333,False,2350,2350,1588,0.3586666666666667,0.2480070921985815,0,348,21,21,0,0.0,120,20.0,uniform,uniform,preferential_debt,0.04,0.4,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.544157116261426,1.3601470508735445,0.0566727937863976,27,1,120,1.0,1.981232492997199,c-0p30__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k24,2299,0,timestep_settle_check,high_both,sw_k24,sw,24,0.1
2026063200,True,20,527,527,527,1,8,16,180,500,180,0,527,8,464,1,1,32,32,15,0.0607210626185958,0.75,0.0083333333333333,False,2442,2442,464,0.3252798252798252,0.3945263445263445,0,45,32,12,20,0.625,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026072200.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-complete,money-uniform__income-biased__growth-random__spend-low__topo-complete,2300,0,timestep_settle_check,low,complete,complete,0,
2026063201,True,20,525,525,525,1,6,12,180,500,180,0,525,6,404,2,2,49,47,17,0.0895238095238095,0.85,0.0166666666666666,False,2317,2317,404,0.3711588260681917,0.4575564666954395,0,30,49,17,32,0.6530612244897959,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0561729011729011,2.422120283277993,0.4036867138796655,13,1,120,1.0,2.8380952380952382,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-er_k6,money-uniform__income-biased__growth-random__spend-low__topo-er_k6,2301,0,timestep_settle_check,low,er_k6,er,6,0.1
2026063202,True,20,536,536,536,1,78,11,180,500,180,0,536,78,488,1,1,19,19,10,0.0354477611940298,0.5,0.0083333333333333,False,2695,2695,488,0.2793537414965987,0.3502504638218924,0,45,19,5,14,0.7368421052631579,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1023070062176098,3.3216461782274966,0.2768038481856247,20,1,120,1.0,2.17296918767507,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-er_k12,money-uniform__income-biased__growth-random__spend-low__topo-er_k12,2302,0,timestep_settle_check,low,er_k12,er,12,0.1
2026063203,True,20,511,511,511,1,87,14,180,500,180,0,511,87,417,1,1,37,37,14,0.0724070450097847,0.7,0.0083333333333333,False,2237,2237,417,0.3619319028460737,0.456887945164655,0,46,37,14,23,0.6216216216216216,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2038679658229547,3.930648801406709,0.1637770333919462,34,1,120,1.0,1.804341736694678,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-er_k24,money-uniform__income-biased__growth-random__spend-low__topo-er_k24,2303,0,timestep_settle_check,low,er_k24,er,24,0.1
2026063204,True,20,525,525,525,1,27,14,180,500,180,0,525,27,411,2,2,42,41,16,0.078095238095238,0.8,0.0166666666666666,False,2495,2495,411,0.3199832999331997,0.3975183700734803,0,47,42,10,32,0.7619047619047619,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1325432221586313,4.893873721296862,0.8156456202161437,33,1,120,1.0,2.669047619047619,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-ba_k6,money-uniform__income-biased__growth-random__spend-low__topo-ba_k6,2304,0,timestep_settle_check,low,ba_k6,ba,6,0.1
2026063205,True,20,547,547,547,1,1,13,180,500,180,0,547,1,383,2,2,84,82,19,0.149908592321755,0.95,0.0166666666666666,False,2452,2452,383,0.3435562805872758,0.433863512778684,0,43,84,16,68,0.8095238095238095,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1805100450876492,7.531046850648764,0.6275872375540636,53,1,120,1.0,2.1400560224089635,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-ba_k12,money-uniform__income-biased__growth-random__spend-low__topo-ba_k12,2305,0,timestep_settle_check,low,ba_k12,ba,12,0.1
2026063206,True,20,527,527,527,1,22,13,180,500,180,0,527,22,436,1,1,52,52,18,0.0986717267552182,0.9,0.0083333333333333,False,2396,2396,436,0.3572342793544798,0.433848080133556,0,38,52,16,36,0.6923076923076923,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2832081524171644,11.020435563080072,0.4591848151283363,67,1,120,1.0,1.811204481792717,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-ba_k24,money-uniform__income-biased__growth-random__spend-low__topo-ba_k24,2306,0,timestep_settle_check,low,ba_k24,ba,24,0.1
2026063207,True,20,535,535,535,1,15,15,180,500,180,0,535,15,454,1,1,31,31,14,0.0579439252336448,0.7,0.0083333333333333,False,2463,2463,454,0.3202902963865206,0.4163858438218974,0,48,31,11,20,0.6451612903225806,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4777976190476193,0.6324555320336759,0.1054092553389459,8,1,120,1.0,4.139775910364146,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-sw_k6,money-uniform__income-biased__growth-random__spend-low__topo-sw_k6,2307,0,timestep_settle_check,low,sw_k6,sw,6,0.1
2026063208,True,20,479,479,479,1,10,10,180,500,180,0,479,10,368,2,2,49,48,16,0.1002087682672233,0.8,0.0166666666666666,False,2224,2224,368,0.3743630095923262,0.4458483213429256,0,31,49,18,31,0.6326530612244898,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5152628390128391,1.0801234497346437,0.0900102874778869,14,1,120,1.0,2.626750700280112,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-sw_k12,money-uniform__income-biased__growth-random__spend-low__topo-sw_k12,2308,0,timestep_settle_check,low,sw_k12,sw,12,0.1
2026063209,True,20,531,531,531,1,53,10,180,500,180,0,531,53,406,2,2,28,27,17,0.0508474576271186,0.85,0.0166666666666666,False,2509,2509,406,0.3359804703068951,0.424535007307028,0,44,28,16,12,0.4285714285714285,120,20.0,uniform,biased,random,0.01,0.1,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5518488385969255,1.5652475842498528,0.0652186493437438,29,1,120,1.0,1.999859943977591,c-0p30__money-uniform__income-biased__growth-random__spend-low__topo-sw_k24,money-uniform__income-biased__growth-random__spend-low__topo-sw_k24,2309,0,timestep_settle_check,low,sw_k24,sw,24,0.1
2026063210,True,20,900,900,900,1,70,31,180,500,180,0,900,70,676,2,2,83,81,18,0.09,0.9,0.0166666666666666,False,2558,2558,676,0.3249934844930935,0.4576361740943446,0,108,83,22,61,0.7349397590361446,120,20.0,uniform,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026072210.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-uniform__income-biased__growth-random__spend-baseline__topo-complete,money-uniform__income-biased__growth-random__spend-baseline__topo-complete,2310,0,timestep_settle_check,baseline,complete,complete,0,
