family,scenario_id,scenario_index,n_nodes,money_distribution,control_name,control_value,time_bin,runs,period_count,event_count,avalanche_occupancy,mean_event_size,large_event_rate,mean_initial_default_count,mean_propagated_default_count,propagated_default_share,single_initial_default_fraction,mean_active_credit,mean_final_net_worth_gini,mean_period_length_steps,repeated_default_share
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,7,12,2400,2400,1.0,26.14875,0.9683333333333334,10.231666666666667,15.917083333333334,0.6087129722580747,0.0,43.23041666666666,0.9926067435648231,30.0,0.9621715505839986
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,8,12,2400,2400,1.0,26.190833333333334,0.9679166666666666,9.860833333333334,16.33,0.6235005886283369,0.0,35.45041666666667,0.9937176870778998,30.0,0.962152788825607
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,9,12,2400,2400,1.0,26.218333333333334,0.9629166666666666,9.112083333333333,17.10625,0.6524537537346641,0.0,22.19875,0.9945423490493118,30.0,0.9620971330493929
fixed,fixed__N200__K30__lognormal__biased__random,40,200,lognormal,fixed_k,30.0,10,12,2400,2400,1.0,26.22458333333333,0.9595833333333333,8.552083333333334,17.6725,0.6738905924784315,0.0,10.79625,0.994867132622393,30.0,0.9620743894882346
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,1,12,2400,7,0.002916666666666667,1.0,0.0,1.0,0.0,0.0,1.0,100.1,0.3907432491862728,1.0,0.14285714285714285
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,2,12,2400,46,0.019166666666666665,1.065217391304348,0.0,1.0,0.06521739130434781,0.061224489795918366,1.0,293.31083333333333,0.43903333660424637,1.0,0.10204081632653061
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,3,12,2400,65,0.027083333333333334,1.0,0.0,1.0,0.0,0.0,1.0,472.97583333333336,0.4510419488995337,1.0,0.16923076923076924
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,4,12,2400,70,0.029166666666666667,1.0142857142857142,0.0,1.0,0.014285714285714285,0.014084507042253521,1.0,645.015,0.4567014639337403,1.0,0.14084507042253522
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,5,12,2400,76,0.03166666666666667,1.118421052631579,0.0,1.0,0.11842105263157894,0.10588235294117647,1.0,807.2945833333333,0.4616863404446799,1.0,0.17647058823529413
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,6,12,2400,70,0.029166666666666667,1.1714285714285715,0.0,1.0,0.17142857142857143,0.14634146341463414,1.0,958.5291666666667,0.46156123883555483,1.0,0.13414634146341464
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,7,12,2400,83,0.034583333333333334,1.1686746987951808,0.0,1.0,0.1686746987951807,0.14432989690721648,1.0,1088.8416666666667,0.45868836807509655,1.0,0.12371134020618557
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,8,12,2400,76,0.03166666666666667,1.144736842105263,0.0,1.0,0.14473684210526316,0.12643678160919541,1.0,1222.1033333333332,0.45355603472665884,1.0,0.10344827586206896
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,9,12,2400,63,0.02625,1.1587301587301588,0.0,1.0,0.15873015873015872,0.136986301369863,1.0,1345.7516666666668,0.4533273200134493,1.0,0.1506849315068493
fixed,fixed__N200__K1__pareto__biased__random,21,200,pareto,fixed_k,1.0,10,12,2400,69,0.02875,1.289855072463768,0.0,1.0,0.2898550724637681,0.2247191011235955,1.0,1475.5320833333333,0.4507537880268476,1.0,0.12359550561797752
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,1,12,2400,30,0.0125,1.0,0.0,1.0,0.0,0.0,1.0,198.24625,0.4032462738361045,2.0,0.2
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,2,12,2400,133,0.05541666666666667,1.0977443609022557,0.0,1.0225563909774436,0.07518796992481203,0.06849315068493149,0.9774436090225563,558.15875,0.46558308527105763,2.0,0.2465753424657534
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,3,12,2400,176,0.07333333333333333,1.1420454545454546,0.0,1.0227272727272727,0.1193181818181818,0.10447761194029849,0.9772727272727273,867.5791666666667,0.49212022383509774,2.0,0.208955223880597
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,4,12,2400,199,0.08291666666666667,1.135678391959799,0.0,1.0100502512562815,0.12562814070351758,0.11061946902654865,0.9899497487437185,1118.3129166666668,0.5051557010038257,2.0,0.22123893805309736
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,5,12,2400,214,0.08916666666666667,1.1214953271028036,0.0,1.0467289719626167,0.0747663551401869,0.06666666666666664,0.9532710280373832,1362.6245833333332,0.5094332358360169,2.0,0.2791666666666667
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,6,12,2400,202,0.08416666666666667,1.1584158415841583,0.0,1.0198019801980198,0.1386138613861386,0.11965811965811962,0.9801980198019802,1578.7970833333334,0.5056173881840474,2.0,0.25213675213675213
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,7,12,2400,248,0.10333333333333333,1.185483870967742,0.0,1.0201612903225807,0.16532258064516125,0.13945578231292516,0.9798387096774194,1741.3883333333333,0.5020821362525267,2.0,0.272108843537415
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,8,12,2400,216,0.09,1.1342592592592593,0.0,1.0185185185185186,0.11574074074074071,0.10204081632653061,0.9814814814814815,1912.435,0.49836016124312654,2.0,0.2530612244897959
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,9,12,2400,217,0.09041666666666667,1.1612903225806452,0.0,1.0184331797235022,0.14285714285714282,0.123015873015873,0.9815668202764977,2070.375,0.49571324845814085,2.0,0.23412698412698413
fixed,fixed__N200__K2__pareto__biased__random,23,200,pareto,fixed_k,2.0,10,12,2400,223,0.09291666666666666,1.15695067264574,0.0,1.0448430493273542,0.1121076233183856,0.09689922480620151,0.9551569506726457,2199.86125,0.4929511440570934,2.0,0.313953488372093
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,1,12,2400,101,0.042083333333333334,1.1683168316831682,0.0,1.0693069306930694,0.09900990099009901,0.08474576271186439,0.9306930693069307,487.6,0.4066663295412971,5.0,0.2457627118644068
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,2,12,2400,484,0.20166666666666666,1.2314049586776858,0.0,1.0971074380165289,0.134297520661157,0.10906040268456374,0.9070247933884298,1255.7279166666667,0.5009882790912886,5.0,0.47315436241610737
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,3,12,2400,724,0.3016666666666667,1.287292817679558,0.0,1.1546961325966851,0.1325966850828729,0.10300429184549353,0.8522099447513812,1733.8104166666667,0.5495699535327442,5.0,0.5225321888412017
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,4,12,2400,880,0.36666666666666664,1.3590909090909091,0.0,1.1988636363636365,0.1602272727272727,0.11789297658862874,0.8181818181818182,2035.9466666666667,0.5863421550301852,5.0,0.5409698996655519
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,5,12,2400,1042,0.43416666666666665,1.427063339731286,0.0,1.265834932821497,0.16122840690978882,0.11297915265635503,0.7715930902111324,2191.7095833333333,0.6104944864708489,5.0,0.5642232683254875
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,6,12,2400,1126,0.4691666666666667,1.4165186500888098,0.0,1.2824156305506216,0.13410301953818826,0.09467084639498428,0.7539964476021315,2309.9791666666665,0.6260177766436316,5.0,0.5855799373040752
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,7,12,2400,1135,0.47291666666666665,1.4096916299559472,0.0,1.2555066079295154,0.1541850220264317,0.10937499999999996,0.7788546255506608,2406.8591666666666,0.6372640989498936,5.0,0.563125
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,8,12,2400,1201,0.5004166666666666,1.4379683597002497,0.0,1.2980849292256453,0.13988343047460447,0.09727851766068324,0.7385512073272273,2462.565416666667,0.6422763894418649,5.0,0.5998841922408802
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,9,12,2400,1216,0.5066666666666667,1.462171052631579,0.0,1.3067434210526316,0.15542763157894735,0.10629921259842517,0.7327302631578947,2526.5925,0.6563761632827885,5.0,0.5883014623172104
fixed,fixed__N200__K5__pareto__biased__random,25,200,pareto,fixed_k,5.0,10,12,2400,1213,0.5054166666666666,1.457543281121187,0.0,1.3140972794723824,0.14344600164880458,0.09841628959276014,0.7353668590272052,2599.3679166666666,0.6607298307452516,5.0,0.5904977375565611
fixed,fixed__N200__K10__pareto__biased__random,27,200,pareto,fixed_k,10.0,1,12,2400,499,0.20791666666666667,1.3687374749498997,0.0,1.2344689378757514,0.1342685370741483,0.09809663250366028,0.7875751503006012,888.09625,0.46047960495605933,10.0,0.5036603221083455
fixed,fixed__N200__K10__pareto__biased__random,27,200,pareto,fixed_k,10.0,2,12,2400,1748,0.7283333333333334,1.9193363844393592,0.0,1.7093821510297482,0.20995423340961097,0.10938897168405362,0.5205949656750573,1745.6116666666667,0.6181759852469945,10.0,0.7502235469448584
fixed,fixed__N200__K10__pareto__biased__random,27,200,pareto,fixed_k,10.0,3,12,2400,2211,0.92125,2.7914970601537767,0.0,2.493441881501583,0.29805517865219355,0.10677252106286451,0.24287652645861602,1812.4820833333333,0.7184570626629447,10.0,0.7989306545690213
